#         t          x          y          z         vx         vy         vz
      8.196     36.602    -15.899      2.687    130.239   -216.195   -110.678
      8.197     36.732    -16.115      2.576    129.106   -215.663   -110.769
      8.198     36.860    -16.331      2.465    127.981   -215.131   -110.855
      8.199     36.988    -16.545      2.355    126.863   -214.596   -110.936
      8.200     37.114    -16.760      2.244    125.752   -214.061   -111.013
      8.201     37.239    -16.973      2.133    124.649   -213.523   -111.084
      8.202     37.363    -17.187      2.021    123.553   -212.985   -111.151
      8.203     37.486    -17.399      1.910    122.464   -212.445   -111.214
      8.204     37.608    -17.612      1.799    121.383   -211.904   -111.271
      8.205     37.729    -17.823      1.688    120.308   -211.362   -111.324
      8.206     37.849    -18.034      1.576    119.241   -210.818   -111.373
      8.207     37.967    -18.245      1.465    118.180   -210.274   -111.417
      8.208     38.085    -18.455      1.354    117.126   -209.729   -111.456
      8.209     38.202    -18.664      1.242    116.079   -209.182   -111.491
      8.210     38.317    -18.873      1.131    115.039   -208.635   -111.521
      8.211     38.432    -19.082      1.019    114.006   -208.087   -111.547
      8.212     38.545    -19.289      0.907    112.979   -207.539   -111.567
      8.213     38.658    -19.497      0.796    111.959   -206.989   -111.583
      8.214     38.769    -19.703      0.684    110.945   -206.439   -111.593
      8.215     38.880    -19.910      0.573    109.938   -205.889   -111.599
      8.216     38.989    -20.115      0.461    108.937   -205.338   -111.599
      8.217     39.098    -20.320      0.350    107.943   -204.786   -111.593
      8.218     39.205    -20.525      0.238    106.955   -204.234   -111.581
      8.219     39.311    -20.729      0.126    105.974   -203.681   -111.563
      8.220     39.417    -20.932      0.015    104.998   -203.128   -111.539
      8.221     39.521    -21.135     -0.097    104.029   -202.575   -111.509
      8.222     39.625    -21.337     -0.208    103.066   -202.021   -111.473
      8.223     39.728    -21.539     -0.320    102.110   -201.468   -111.431
      8.224     39.829    -21.740     -0.431    101.159   -200.914   -111.384
      8.225     39.930    -21.941     -0.542    100.214   -200.360   -111.333
      8.226     40.030    -22.141     -0.654     99.276   -199.806   -111.277
      8.227     40.128    -22.340     -0.765     98.343   -199.251   -111.217
      8.228     40.226    -22.539     -0.876     97.417   -198.697   -111.153
      8.229     40.323    -22.738     -0.987     96.496   -198.143   -111.086
      8.230     40.419    -22.936     -1.098     95.581   -197.588   -111.015
      8.231     40.514    -23.133     -1.209     94.671   -197.034   -110.942
      8.232     40.609    -23.330     -1.320     93.768   -196.480   -110.866
      8.233     40.702    -23.526     -1.431     92.870   -195.926   -110.787
      8.234     40.794    -23.722     -1.542     91.978   -195.372   -110.706
      8.235     40.886    -23.917     -1.652     91.091   -194.818   -110.623
      8.236     40.977    -24.111     -1.763     90.210   -194.264   -110.537
      8.237     41.066    -24.305     -1.874     89.334   -193.711   -110.450
      8.238     41.155    -24.499     -1.984     88.463   -193.157   -110.360
      8.239     41.243    -24.692     -2.094     87.598   -192.604   -110.268
      8.240     41.330    -24.884     -2.204     86.738   -192.051   -110.175
      8.241     41.417    -25.076     -2.315     85.883   -191.499   -110.079
      8.242     41.502    -25.267     -2.425     85.034   -190.946   -109.982
      8.243     41.587    -25.458     -2.535     84.189   -190.394   -109.883
      8.244     41.671    -25.648     -2.644     83.350   -189.843   -109.783
      8.245     41.754    -25.837     -2.754     82.515   -189.291   -109.681
      8.246     41.836    -26.026     -2.864     81.686   -188.740   -109.577
      8.247     41.917    -26.215     -2.973     80.861   -188.189   -109.471
      8.248     41.997    -26.403     -3.083     80.041   -187.639   -109.365
      8.249     42.077    -26.590     -3.192     79.226   -187.089   -109.256
      8.250     42.156    -26.777     -3.301     78.416   -186.539   -109.146
      8.251     42.234    -26.963     -3.410     77.611   -185.990   -109.035
      8.252     42.311    -27.149     -3.519     76.810   -185.441   -108.922
      8.253     42.387    -27.334     -3.628     76.014   -184.892   -108.808
      8.254     42.463    -27.519     -3.737     75.222   -184.344   -108.693
      8.255     42.538    -27.703     -3.846     74.435   -183.796   -108.576
      8.256     42.612    -27.886     -3.954     73.652   -183.249   -108.458
      8.257     42.685    -28.069     -4.062     72.874   -182.702   -108.339
      8.258     42.758    -28.252     -4.171     72.100   -182.156   -108.218
      8.259     42.829    -28.433     -4.279     71.331   -181.610   -108.097
      8.260     42.900    -28.615     -4.387     70.566   -181.065   -107.974
      8.261     42.971    -28.796     -4.495     69.805   -180.520   -107.849
      8.262     43.040    -28.976     -4.603     69.048   -179.975   -107.724
      8.263     43.109    -29.156     -4.710     68.296   -179.431   -107.598
      8.264     43.177    -29.335     -4.818     67.548   -178.888   -107.470
      8.265     43.244    -29.513     -4.925     66.803   -178.345   -107.342
      8.266     43.310    -29.691     -5.032     66.063   -177.802   -107.212
      8.267     43.376    -29.869     -5.140     65.327   -177.260   -107.081
      8.268     43.441    -30.046     -5.247     64.595   -176.719   -106.949
      8.269     43.505    -30.222     -5.354     63.867   -176.178   -106.816
      8.270     43.569    -30.398     -5.460     63.143   -175.638   -106.682
      8.271     43.631    -30.574     -5.567     62.423   -175.098   -106.548
      8.272     43.693    -30.748     -5.673     61.706   -174.559   -106.412
      8.273     43.755    -30.923     -5.780     60.993   -174.020   -106.275
      8.274     43.815    -31.097     -5.886     60.285   -173.482   -106.137
      8.275     43.875    -31.270     -5.992     59.579   -172.944   -105.998
      8.276     43.935    -31.442     -6.098     58.878   -172.407   -105.859
      8.277     43.993    -31.615     -6.204     58.180   -171.871   -105.718
      8.278     44.051    -31.786     -6.309     57.486   -171.335   -105.577
      8.279     44.108    -31.957     -6.415     56.796   -170.799   -105.435
      8.280     44.165    -32.128     -6.520     56.109   -170.264   -105.292
      8.281     44.220    -32.298     -6.625     55.425   -169.730   -105.148
      8.282     44.275    -32.467     -6.731     54.745   -169.197   -105.003
      8.283     44.330    -32.636     -6.835     54.069   -168.663   -104.857
      8.284     44.384    -32.805     -6.940     53.396   -168.131   -104.711
      8.285     44.437    -32.972     -7.045     52.727   -167.599   -104.564
      8.286     44.489    -33.140     -7.149     52.060   -167.068   -104.416
      8.287     44.541    -33.307     -7.254     51.398   -166.537   -104.267
      8.288     44.592    -33.473     -7.358     50.738   -166.007   -104.117
      8.289     44.642    -33.639     -7.462     50.082   -165.477   -103.967
      8.290     44.692    -33.804     -7.566     49.429   -164.948   -103.816
      8.291     44.741    -33.968     -7.670     48.780   -164.420   -103.664
      8.292     44.789    -34.133     -7.773     48.133   -163.892   -103.512
      8.293     44.837    -34.296     -7.877     47.490   -163.365   -103.359
      8.294     44.884    -34.459     -7.980     46.850   -162.838   -103.205
      8.295     44.931    -34.622     -8.083     46.213   -162.312   -103.050
      8.296     44.977    -34.784     -8.186     45.579   -161.787   -102.895
      8.297     45.022    -34.945     -8.289     44.948   -161.262   -102.739
      8.298     45.067    -35.106     -8.391     44.321   -160.738   -102.583
      8.299     45.111    -35.267     -8.494     43.696   -160.214   -102.426
      8.300     45.154    -35.427     -8.596     43.074   -159.691   -102.268
      8.301     45.197    -35.586     -8.698     42.455   -159.169   -102.109
      8.302     45.239    -35.745     -8.801     41.840   -158.647   -101.950
      8.303     45.281    -35.904     -8.902     41.227   -158.126   -101.791
      8.304     45.322    -36.062     -9.004     40.617   -157.605   -101.630
      8.305     45.362    -36.219     -9.106     40.010   -157.085   -101.469
      8.306     45.402    -36.376     -9.207     39.406   -156.566   -101.308
      8.307     45.441    -36.532     -9.308     38.804   -156.047   -101.146
      8.308     45.479    -36.688     -9.409     38.206   -155.529   -100.983
      8.309     45.517    -36.843     -9.510     37.610   -155.011   -100.820
      8.310     45.554    -36.998     -9.611     37.017   -154.494   -100.657
      8.311     45.591    -37.152     -9.712     36.427   -153.977   -100.492
      8.312     45.627    -37.306     -9.812     35.839   -153.462   -100.327
      8.313     45.663    -37.459     -9.912     35.254   -152.946   -100.162
      8.314     45.698    -37.612    -10.012     34.672   -152.432    -99.996
      8.315     45.732    -37.764    -10.112     34.092   -151.917    -99.830
      8.316     45.766    -37.915    -10.212     33.515   -151.404    -99.663
      8.317     45.799    -38.067    -10.312     32.941   -150.891    -99.496
      8.318     45.832    -38.217    -10.411     32.369   -150.379    -99.328
      8.319     45.864    -38.367    -10.510     31.800   -149.867    -99.159
      8.320     45.895    -38.517    -10.609     31.234   -149.356    -98.990
      8.321     45.926    -38.666    -10.708     30.670   -148.845    -98.821
      8.322     45.957    -38.815    -10.807     30.108   -148.335    -98.651
      8.323     45.987    -38.963    -10.905     29.549   -147.826    -98.481
